IDfg,fWAR,key_fangraphs,key_bbref,IDbref,Season,Name,bWAR,diff
4892,-0.4,4892,moustmi01,moustmi01,2021,Mike Moustakas,-1.0,0.6
1433,-0.4,1433,ramoswi01,ramoswi01,2021,Wilson Ramos,-0.4,0.0
8553,-0.4,8553,parrage01,parrage01,2021,Gerardo Parra,-0.46,0.06
8259,-0.4,8259,suzukku01,suzukku01,2021,Kurt Suzuki,-0.43,0.02999999999999997
9112,-0.4,9112,daviskh01,daviskh01,2021,Khris Davis,-0.35,-0.050000000000000044
17338,-0.4,17338,castrwi01,castrwi01,2021,Willi Castro,-0.66,0.26
16686,-0.4,16686,vosleja01,vosleja01,2021,Jason Vosler,-0.79,0.39
16852,-0.4,16852,nogowjo01,nogowjo01,2021,John Nogowski,-0.30000000000000004,-0.09999999999999998
7927,-0.4,7927,sogarer01,sogarer01,2021,Eric Sogard,-0.67,0.27
19267,-0.4,19267,craigwi01,craigwi01,2021,Will Craig,-0.56,0.16000000000000003
19858,-0.4,19858,rengilu01,rengilu01,2021,Luis Rengifo,-0.4,0.0
5491,-0.4,5491,rominau01,rominau01,2021,Austin Romine,-0.29,-0.11000000000000004
18054,-0.4,18054,haggesa01,haggesa01,2021,Sam Haggerty,-0.25,-0.15000000000000002
19354,-0.4,19354,raleylu01,raleylu01,2021,Luke Raley,-0.52,0.12
14103,-0.4,14103,ruizri01,ruizri01,2021,Rio Ruiz,-0.6,0.19999999999999996
19968,-0.4,19968,olivaja01,olivaja01,2021,Jared Oliva,-0.49,0.08999999999999997
9393,-0.4,9393,adamsma01,adamsma01,2021,Matt Adams,-0.25,-0.15000000000000002
16256,-0.4,16256,freelky01,freelky01,2021,Kyle Freeland,0.19,-0.5900000000000001
15104,-0.4,15104,davisjo05,davisjo05,2021,Jonathan Davis,-0.41000000000000003,0.010000000000000009
12225,-0.4,12225,schebsc01,schebsc01,2021,Scott Schebler,-0.35,-0.050000000000000044
17684,-0.4,17684,machivi01,machivi01,2021,Vimael Machin,-0.33,-0.07
785,-0.4,785,frazito01,frazito01,2021,Todd Frazier,-0.39,-0.010000000000000009
19872,-0.4,19872,deichgr01,deichgr01,2021,Greg Deichmann,-0.36,-0.040000000000000036
5223,-0.4,5223,maybica01,maybica01,2021,Cameron Maybin,-0.32,-0.08000000000000002
17425,-0.4,17425,feddeer01,feddeer01,2021,Erick Fedde,-0.39,-0.010000000000000009
19392,-0.5,19392,mckinza01,mckinza01,2021,Zach McKinstry,-0.84,0.33999999999999997
15653,-0.5,15653,smithdo02,smithdo02,2021,Dominic Smith,-0.66,0.16000000000000003
15170,-0.5,15170,vanmejo01,vanmejo01,2021,Josh VanMeter,-0.19,-0.31
16542,-0.5,16542,longsh01,longsh01,2021,Shed Long,-0.25,-0.25
12950,-0.5,12950,evansph01,evansph01,2021,Phillip Evans,-0.37,-0.13
18363,-0.5,18363,roblevi01,roblevi01,2021,Victor Robles,-0.17,-0.32999999999999996
14553,-0.5,14553,mazarno01,mazarno01,2021,Nomar Mazara,-0.31,-0.19
24617,-0.5,24617,duranja01,duranja01,2021,Jarren Duran,-0.68,0.18000000000000005
10847,-0.5,10847,simmoan01,simmoan01,2021,Andrelton Simmons,1.47,-1.97
17736,-0.5,17736,martiri01,martiri01,2021,Richie Martin,-0.98,0.48
27461,-0.5,27461,akiyash01,akiyash01,2021,Shogo Akiyama,-1.09,0.5900000000000001
17276,-0.5,17276,jacksal02,jacksal02,2021,Alex Jackson,-0.5,0.0
19873,-0.5,19873,ellisdr01,ellisdr01,2021,Drew Ellis,-0.73,0.22999999999999998
12284,-0.5,12284,smithke04,smithke04,2021,Kevan Smith,-0.88,0.38
15994,-0.5,15994,wongke01,wongke01,2021,Kean Wong,-0.55,0.050000000000000044
18316,-0.5,18316,riosed01,riosed01,2021,Edwin Rios,-0.77,0.27
17723,-0.5,17723,boltsk01,boltsk01,2021,Skye Bolt,-0.6,0.09999999999999998
20536,-0.5,20536,brujavi01,brujavi01,2021,Vidal Brujan,-0.62,0.12
15488,-0.5,15488,senzaan01,senzaan01,2021,Antonio Senzatela,-0.46,-0.03999999999999998
18839,-0.6,18839,naylojo01,naylojo01,2021,Josh Naylor,0.25,-0.85
17838,-0.6,17838,calhowi01,calhowi01,2021,Willie Calhoun,-0.3,-0.3
13367,-0.6,13367,piscost01,piscost01,2021,Stephen Piscotty,-0.65,0.050000000000000044
17468,-0.6,17468,gutieke01,gutieke01,2021,Kelvin Gutierrez,-0.08999999999999997,-0.51
14593,-0.6,14593,boteda01,boteda01,2021,David Bote,-0.56,-0.039999999999999925
18136,-0.6,18136,tomka01,tomka01,2021,Ka'ai Tom,-0.54,-0.05999999999999994
5273,-0.6,5273,leonsa01,leonsa01,2021,Sandy Leon,-0.76,0.16000000000000003
19635,-0.6,19635,neusesh01,neusesh01,2021,Sheldon Neuse,-0.48,-0.12
3353,-0.6,3353,joycema01,joycema01,2021,Matt Joyce,-0.48,-0.12
15694,-0.6,15694,siscoch01,siscoch01,2021,Chance Sisco,-0.27,-0.32999999999999996
13167,-0.6,13167,garciro02,garciro02,2021,Robel Garcia,-0.79,0.19000000000000006
16041,-0.6,16041,wilkest01,wilkest01,2021,Stevie Wilkerson,-0.48,-0.12
18872,-0.6,18872,jonesja08,jonesja08,2021,Jahmai Jones,-0.62,0.020000000000000018
12970,-0.6,12970,musgrjo01,musgrjo01,2021,Joe Musgrove,-0.04,-0.5599999999999999
14109,-0.6,14109,almoral01,almoral01,2021,Albert Almora,-0.66,0.06000000000000005
22217,-0.6,22217,campulu01,campulu01,2021,Luis Campusano,-0.54,-0.05999999999999994
1744,-0.7,1744,cabremi01,cabremi01,2021,Miguel Cabrera,-0.51,-0.18999999999999995
19181,-0.7,19181,colliza01,colliza01,2021,Zack Collins,-0.5,-0.19999999999999996
10815,-0.7,10815,profaju01,profaju01,2021,Jurickson Profar,0.02,-0.72
16442,-0.7,16442,ohearry01,ohearry01,2021,Ryan O'Hearn,-0.92,0.22000000000000008
14968,-0.7,14968,caratvi01,caratvi01,2021,Victor Caratini,-0.03,-0.6699999999999999
19958,-0.7,19958,kieboca01,kieboca01,2021,Carter Kieboom,-0.99,0.29000000000000004
22558,-0.7,22558,kelenja01,kelenja01,2021,Jarred Kelenic,-1.8,1.1
5497,-0.7,5497,gonzama01,gonzama01,2021,Marwin Gonzalez,-0.8300000000000001,0.13000000000000012
17922,-0.7,17922,diazis01,diazis01,2021,Isan Diaz,-1.43,0.73
15194,-0.7,15194,bauerja01,bauerja01,2021,Jake Bauers,-0.19,-0.51
13369,-0.7,13369,gonzaer01,gonzaer01,2021,Erik Gonzalez,-0.4,-0.29999999999999993
20003,-0.7,20003,hiurake01,hiurake01,2021,Keston Hiura,-0.99,0.29000000000000004
19562,-0.7,19562,shortza01,shortza01,2021,Zack Short,-0.48,-0.21999999999999997
15124,-0.7,15124,locasti01,locasti01,2021,Tim Locastro,-0.8600000000000001,0.16000000000000014
20233,-0.7,20233,celesgi01,celesgi01,2021,Gilberto Celestino,-0.3,-0.39999999999999997
20078,-0.7,20078,whiteev01,whiteev01,2021,Evan White,-0.63,-0.06999999999999995
19948,-0.7,19948,pachecr01,pachecr01,2021,Cristian Pache,-0.69,-0.010000000000000009
18881,-0.7,18881,terrycu01,terrycu01,2021,Curtis Terry,-0.72,0.020000000000000018
3411,-0.7,3411,buterdr01,buterdr01,2021,Drew Butera,-0.53,-0.16999999999999993
3137,-0.7,3137,scherma01,scherma01,2021,Max Scherzer,-0.73,0.030000000000000027
15608,-0.8,15608,astudwi01,astudwi01,2021,Willians Astudillo,-0.75,-0.050000000000000044
13744,-0.8,13744,dahlda01,dahlda01,2021,David Dahl,-0.95,0.1499999999999999
15998,-0.8,15998,bellico01,bellico01,2021,Cody Bellinger,-1.54,0.74
15490,-0.8,15490,williju02,williju02,2021,Justin Williams,-0.56,-0.24
12984,-0.8,12984,bradlja02,bradlja02,2021,Jackie Bradley Jr.,-0.66,-0.14
14567,-0.8,14567,cordefr02,cordefr02,2021,Franchy Cordero,-0.67,-0.13
13324,-0.8,13324,vargail01,vargail01,2021,Ildemaro Vargas,-0.36,-0.44000000000000006
15983,-0.9,15983,frazicl01,frazicl01,2021,Clint Frazier,-1.41,0.5099999999999999
15271,-0.9,15271,wynnsau01,wynnsau01,2021,Austin Wynns,-0.59,-0.31000000000000005
12977,-0.9,12977,perezmi03,perezmi03,2021,Michael Perez,-0.74,-0.16000000000000003
16404,-0.9,16404,leybado01,leybado01,2021,Domingo Leyba,-1.17,0.2699999999999999
14885,-1.0,14885,valaipa01,valaipa01,2021,Pat Valaika,-1.91,0.9099999999999999
19514,-1.0,19514,kniznan01,kniznan01,2021,Andrew Knizner,-0.21,-0.79
14818,-1.0,14818,jonesja07,jonesja07,2021,JaCoby Jones,-0.65,-0.35
24655,-1.1,24655,milleow01,milleow01,2021,Owen Miller,-1.11,0.010000000000000009
14942,-1.1,14942,knappan01,knappan01,2021,Andrew Knapp,-1.47,0.3699999999999999
12907,-1.2,12907,polangr01,polangr01,2021,Gregory Polanco,-1.3,0.10000000000000009
11936,-1.2,11936,panikjo01,panikjo01,2021,Joe Panik,-1.51,0.31000000000000005
